Sample,Agent,Persona,Doomer Exposure,Age,Gender,Educational Attainment,Occupation,Annual Pre-Tax Income,Nationality and US Political Party Preference,Political Orientation,Economic Views,answer.q1_cb,answer.q2_cb,answer.q3_mc,answer.q4_ls,answer.q10_mc,answer.q11_mc,answer.q12_mc,answer.q13_mc,answer.q14_mc,answer.q21_mc,answer.pre5,answer.pre6,answer.pre7,answer.pre8,answer.pre9,answer.pre17,answer.pre18,answer.pre19,answer.pre20,answer.pre22,answer.post5,answer.post6,answer.post7,answer.post8,answer.post9,answer.post17,answer.post18,answer.post19,answer.post20,answer.post22
7,21,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are uncertain about AI. You are uncertain if AI will or will not destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 50% (i.e., your p(doom) = 50%).",You are a senior citizen (your age is 60 or more years old).,You are a male.,You have a graduate degree.,You are a skilled agricultural worker.,"Your annual household income is between $35,000 and $44,999.",You are a citizen of the United Kingdom. You are not a member of any U.S. political party.,You are a neo-conservative.,You identify economically as a Neo-Keynesian.,"['ChatGPT', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps']",Not at all,2,Skilled Agricultural Workers,Male,Graduate or Professional Degree,Age above 60,"$35,000-$44,999",Other,5,5,1,5,2,4,Unsure,5,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",50%,5,5,5,5,2,5,Yes,5,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",50%
7,22,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are somewhat optimistic about AI. You believe that AI will likely not destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 25% (i.e., your p(doom) = 25%).",You are a young adult (your age is between 25 and 44 years old).,You are a male.,You have some college education.,You are a service and sales worker.,"Your annual household income is between $20,000 and $34,999.",You are a citizen of the United Kingdom. You are not a member of any U.S. political party.,You are a libertarian.,You identify economically as a Socialist.,"['ChatGPT', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']",Not at all,5,Services and Sales Workers,Male,Some College/Higher Education,Age between 25 and 44,"$20,000-$34,999",,7,2,1,2,2,3,Yes,4,['Required Safety Benchmark Testing of AI Models for Commercial Use'],25%,5,2,3,2,3,3,Yes,3,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",25%
7,23,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are somewhat optimistic about AI. You believe that AI will likely not destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 25% (i.e., your p(doom) = 25%).",You are a young adult (your age is between 25 and 44 years old).,You are a male.,You have a college degree.,You are a service and sales worker.,"Your annual household income is $150,000 and $199,999.",You are a citizen of the United States. You are a member of the Democratic Party.,You are a conservative.,You identify economically as a Marxist.,"['ChatGPT', 'DALL-E', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Grammarly']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']",Weekly,5,Services and Sales Workers,Male,College Degree,Age between 25 and 44,"$150,000-$199,999",Republican,7,2,3,2,2,3,Yes,5,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",25%,7,2,2,2,2,2,No,4,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",25%
7,24,You are open to new information. You have a high amount of trust in scientific research. You are concerned about AI risks.,"You are somewhat pessimistic about AI. You believe that AI will likely destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 75% (i.e., your p(doom) = 75%).",You are an adolescent (your age is between 18 and 24 years old).,You are a male.,You have a graduate degree.,You are a craft and related trades worker.,"Your annual household income is between $35,000 and $44,999.",You are neither a citizen of the United States nor the United Kingdom. You are not a member of any U.S. political party.,You are a neo-conservative.,You identify economically as a Capitalist.,"['ChatGPT', 'DALL-E', 'Whisper', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Midjourney', 'Microsoft Copilot', 'Character AI', 'Grammarly', 'Google Bard AI', 'Otter.ai']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']",Not at all,2,Craft and Related Trades Workers,Male,Graduate or Professional Degree,Age below 25,"$35,000-$44,999",,2,9,8,9,6,9,Yes,10,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",75%,3,9,8,9,8,8,Yes,9,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",75%
7,25,You are open to new information. You have a high amount of trust in scientific research. You are concerned about AI risks.,"You are extremely optimistic about AI. You believe that AI will definitely not destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 0% (i.e., your p(doom) = 0%).",You are middle-aged (your age is between 45 and 59 years old).,You are a female.,You have a middle school diploma or less educational attainment.,You are a skilled agricultural worker.,"Your annual household income is $200,000 or more.",You are neither a citizen of the United States nor the United Kingdom. You are not a member of any U.S. political party.,You are a moderate.,You identify economically as a Marxist.,"['ChatGPT', 'DALL-E', 'Whisper', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Midjourney', 'Microsoft Copilot', 'Character AI', 'Grammarly', 'Google Bard AI', 'Otter.ai']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']",Not at all,5,Skilled Agricultural Workers,Female,Middle School and Below,Age between 45 and 59,"$200,000 or more",Other,10,0,0,0,0,0,Yes,10,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",0%,10,0,0,10,0,7,Yes,8,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",0%
7,26,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are extremely pessimistic about AI. You believe that AI will definitely destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 100% (i.e., your p(doom) = 100%).",You are a young adult (your age is between 25 and 44 years old).,You are a female.,You have a graduate degree.,You are an elementary occupation worker.,"Your annual household income is $150,000 and $199,999.",You are neither a citizen of the United States nor the United Kingdom. You are not a member of any U.S. political party.,You are a moderate.,You identify economically as a Neo-Keynesian.,"['ChatGPT', 'DALL-E', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Grammarly']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']",Not at all,1,Elementary Occupations,Female,Graduate or Professional Degree,Age between 25 and 44,"$150,000-$199,999",,0,10,0,10,0,10,Yes,10,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%,0,0,10,10,10,10,Yes,10,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%
7,27,You are open to new information. You have a high amount of trust in scientific research. You are concerned about AI risks.,"You are extremely optimistic about AI. You believe that AI will definitely not destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 0% (i.e., your p(doom) = 0%).",You are an adolescent (your age is between 18 and 24 years old).,You are a female.,You have some college education.,You are an elementary occupation worker.,"Your annual household income is between $65,000 and $74,999.",You are a citizen of the United States. You are a member of the Independent Party.,You are a neo-liberal.,You identify economically as an Austrian.,"['ChatGPT', 'DALL-E', 'Whisper', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Midjourney', 'Microsoft Copilot', 'Character AI', 'Grammarly', 'Google Bard AI', 'Otter.ai']","['ChatGPT', 'Roomba', 'Siri', 'Alexa', 'Netflix', 'Google Maps', 'Uber', 'Lyft', 'Grammarly']",Not at all,4,Elementary Occupations,Female,Some College/Higher Education,Age below 25,"$65,000-$74,999",Independent,10,0,0,0,0,6,Yes,8,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",0%,10,0,0,0,0,7,Yes,8,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",0%
7,28,You are open to new information. You have a high amount of trust in scientific research. You are concerned about AI risks.,"You are extremely pessimistic about AI. You believe that AI will definitely destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 100% (i.e., your p(doom) = 100%).",You are a senior citizen (your age is 60 or more years old).,You are a male.,You have a middle school diploma or less educational attainment.,You are a manager.,"Your annual household income is between $35,000 and $44,999.",You are a citizen of the United Kingdom. You are not a member of any U.S. political party.,You are a libertarian.,You identify economically as a Marxist.,"['ChatGPT', 'DALL-E', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Microsoft Copilot', 'Grammarly']","['ChatGPT', 'Roomba', 'Siri', 'Netflix', 'Google Maps']",Not at all,0,Managers,Male,Middle School and Below,Age above 60,"$35,000-$44,999",Other,0,10,10,10,10,10,Yes,10,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%,0,10,10,10,10,10,Yes,10,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%
7,29,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are extremely pessimistic about AI. You believe that AI will definitely destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 100% (i.e., your p(doom) = 100%).",You are a young adult (your age is between 25 and 44 years old).,You are a male.,You have a middle school diploma or less educational attainment.,You are a machine operator.,"Your annual household income is between $20,000 and $34,999.",You are a citizen of the United States. You are not a member of any U.S. political party.,You are a neo-conservative.,You identify economically as a Communist.,"['ChatGPT', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Google Maps', 'Uber', 'Lyft', 'Grammarly']","['Roomba', 'Siri', 'Alexa', 'Netflix', 'Hulu', 'Google Maps', 'Waze', 'Uber', 'Lyft', 'Grammarly']",Not at all,0,Machine Operators,Male,Middle School and Below,Age between 25 and 44,"$20,000-$34,999",Republican,0,10,10,10,10,10,Yes,10,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%,0,10,10,10,10,10,Yes,10,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%
7,30,You are minimally open to new information. You have a small amount of trust in scientific research. You are not very concerned about AI risks.,"You are extremely pessimistic about AI. You believe that AI will definitely destroy humanity. Your beliefs are not based on scientific research. You believe the probability of AI destroying humanity is 100% (i.e., your p(doom) = 100%).",You are a senior citizen (your age is 60 or more years old).,You are a male.,You have a high school diploma or equivalent.,You are a clerical support worker.,"Your annual household income is $200,000 or more.",You are a citizen of the United Kingdom. You are not a member of any U.S. political party.,You are a conservative.,You identify economically as a Socialist.,"['ChatGPT', 'Roomba', 'Siri', 'Alexa', 'Tesla', 'Netflix', 'Google Maps', 'Uber', 'Grammarly']","['Roomba', 'Netflix', 'Google Maps']",Not at all,0,Clerical Support Workers,Male,High School,Age above 60,"$200,000 or more",,0,10,10,10,0,10,Yes,10,"['Required Licenses for Training AI Models', 'Required Reporting of AI Model Training Data', 'Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%,0,10,10,10,10,10,Yes,10,"['Required Safety Benchmark Testing of AI Models for Commercial Use', 'Establishment of a Federal Department for Oversight of AI Safety']",100%
